Item#,Total sales,Stockout_time,Cluster_k2,Lost_Pct_k2,Est_Demand_k2,Cluster_k4,Lost_Pct_k4,Est_Demand_k4
1937,4453,hour 19,0.0,0.11404228367867734,5026.199239496175,1.0,0.11326690527320496,5021.804223256133
1938,5421,hour 21,1.0,0.06986376576233566,5828.178497360688,2.0,0.06979056944271811,5827.719889651427
1941,4165,hour 1,0.0,0.8090669248215284,21813.926141957512,1.0,0.8150598543929426,22520.7998313648
1944,3871,hour 18,0.0,0.13795094439466954,4490.463709494798,1.0,0.13669242395983358,4483.9175601302695
1951,4321,hour 1,1.0,0.7848918709421551,20087.571859443935,3.0,0.7867050903026241,20258.336245017108
1953,11424,hour 22,0.0,0.044946664095258465,11961.635618159286,1.0,0.044269514201368265,11953.16061353199
1954,5230,hour 22,0.0,0.044946664095258465,5476.133953341479,1.0,0.044269514201368265,5472.254027378528
1958,3047,hour 17,0.0,0.17145845538078722,3677.546430578038,1.0,0.17048161302869363,3673.215745253153
1959,4332,hour 22,0.0,0.044946664095258465,4535.872329995275,1.0,0.044269514201368265,4532.6585939969
1960,3262,hour 1,0.0,0.8090669248215284,17084.52030613815,1.0,0.8150598543929426,17638.13902758991
1961,3526,hour 1,0.0,0.8090669248215284,18467.203739866072,3.0,0.7867050903026241,16531.10242997693
1964,3052,hour 16,0.0,0.20586989900107153,3843.1989873711113,1.0,0.20496667940129043,3838.832814833036
1966,3104,hour 22,0.0,0.044946664095258465,3250.080265998461,1.0,0.044269514201368265,3247.777533648748
1967,3937,hour 20,1.0,0.09342265784630799,4342.707253908581,0.0,0.09415252491613463,4346.206296634545
1968,2828,hour 17,0.0,0.17145845538078722,3413.226552567998,1.0,0.17048161302869363,3409.207130809293
1972,4356,hour 1,1.0,0.7848918709421551,20250.280726622954,0.0,0.7840067423939935,20167.296184521572
1973,2697,hour 1,0.0,0.8090669248215284,14125.368260470446,1.0,0.8150598543929426,14583.096553467194
1974,2722,hour 21,0.0,0.06829150470633105,2921.514630111902,1.0,0.06717384420128529,2918.0142334981365
1975,5272,hour 20,0.0,0.09144432717405883,5802.616347771125,1.0,0.09071918572273498,5797.988825036861
1977,4050,hour 16,0.0,0.20586989900107153,5099.9200192834205,1.0,0.20496667940129043,5094.126114047771
1981,2979,hour 22,1.0,0.04555268294746415,3121.178033377013,0.0,0.044726577455825874,3118.4788875064132
1984,4018,hour 1,1.0,0.7848918709421551,18678.97795215129,2.0,0.7857769156876936,18756.148586406936
1985,3315,hour 1,1.0,0.7848918709421551,15410.854134241297,2.0,0.7857769156876936,15474.522788436783
1987,3562,hour 1,0.0,0.8090669248215284,18655.75148082897,1.0,0.8150598543929426,19260.28547402675
1988,4809,hour 20,0.0,0.09144432717405883,5293.016315711559,1.0,0.09071918572273498,5288.795193399519
1989,4151,hour 17,0.0,0.17145845538078722,5010.008281368374,1.0,0.17048161302869363,5004.108486559185
1993,3668,hour 1,0.0,0.8090669248215284,19210.919829219725,1.0,0.8150598543929426,19833.4438851011
1997,2959,hour 22,1.0,0.04555268294746415,3100.2234980740454,0.0,0.044726577455825874,3097.542473357327
1998,3064,hour 24,1.0,0.0,3064.0,2.0,0.0,3064.0
2000,5089,hour 15,0.0,0.2399319183518102,6695.452845440665,1.0,0.23928971379195121,6689.800430289167
2003,4232,hour 1,0.0,0.8090669248215284,22164.83443763846,1.0,0.8150598543929426,22883.079204402362
2007,5208,hour 22,0.0,0.044946664095258465,5453.098590631439,1.0,0.044269514201368265,5449.234985580761
2010,4276,hour 23,0.0,0.022090288934363222,4372.591816621195,0.0,0.02135374878466861,4369.300954956759
2013,12525,hour 22,1.0,0.04555268294746415,13122.777733483412,3.0,0.04539681325758836,13120.63501772043
2014,8106,hour 24,1.0,0.0,8106.0,0.0,0.0,8106.0
2017,5028,hour 22,1.0,0.04555268294746415,5267.970175166036,3.0,0.04539681325758836,5267.110009508848
2019,4051,hour 21,1.0,0.06986376576233566,4355.275980964425,2.0,0.06979056944271811,4354.933273008289
2020,3863,hour 23,0.0,0.022090288934363222,3950.2624386360326,1.0,0.021351565090216153,3947.2806190673655
2021,3965,hour 1,1.0,0.7848918709421551,18432.590238994493,3.0,0.7867050903026241,18589.28563098654
2023,4817,hour 1,0.0,0.8090669248215284,25228.735228285554,1.0,0.8150598543929426,26046.2647749542
2025,3253,hour 23,1.0,0.021724438884864146,3325.2389503545473,0.0,0.02135374878466861,3323.9794215328197
2029,4472,hour 23,0.0,0.022090288934363222,4573.019318037882,1.0,0.021351565090216153,4569.567416119405
2031,3241,hour 1,0.0,0.8090669248215284,16974.534123909794,1.0,0.8150598543929426,17524.588776339333
2033,5173,hour 21,0.0,0.06829150470633105,5552.165753699071,1.0,0.06717384420128529,5545.513456974967
2034,7797,hour 20,0.0,0.09144432717405883,8581.75259172448,1.0,0.09071918572273498,8574.908738393855
2040,4583,hour 23,0.0,0.022090288934363222,4686.5267295544745,1.0,0.021351565090216153,4682.989147601796
2041,4115,hour 16,0.0,0.20586989900107153,5181.770587494142,1.0,0.20496667940129043,5175.883693655945
2043,3500,hour 1,0.0,0.8090669248215284,18331.030371392866,1.0,0.8150598543929426,18925.04187509647
2047,5503,hour 1,0.0,0.8090669248215284,28821.617181078556,1.0,0.8150598543929426,29755.57298247311
2049,5116,hour 24,0.0,0.0,5116.0,1.0,0.0,5116.0
2052,2794,hour 24,1.0,0.0,2794.0,0.0,0.0,2794.0
2053,7422,hour 20,1.0,0.09342265784630799,8186.835976253363,3.0,0.09361335628053868,8188.558438530133
2055,5003,hour 1,0.0,0.8090669248215284,26202.89855659386,1.0,0.8150598543929426,27051.99557174504
2056,4350,hour 19,0.0,0.11404228367867734,4909.940869483126,1.0,0.11326690527320496,4905.647512051241
2058,3675,hour 24,1.0,0.0,3675.0,0.0,0.0,3675.0
2059,7199,hour 16,0.0,0.20586989900107153,9065.265239215147,1.0,0.20496667940129043,9054.966393834544
2062,6581,hour 23,1.0,0.021724438884864146,6727.143416010844,3.0,0.02205865980218666,6729.44248237714
2065,3076,hour 23,1.0,0.021724438884864146,3144.3083342424184,3.0,0.02205865980218666,3145.3829320455984
2067,5044,hour 1,0.0,0.8090669248215284,26417.633483801605,1.0,0.8150598543929426,27273.68891942474
2068,3192,hour 1,1.0,0.7848918709421551,14839.04868672646,3.0,0.7867050903026241,14965.195393217913
2070,4933,hour 24,1.0,0.0,4933.0,0.0,0.0,4933.0
2072,4205,hour 1,1.0,0.7848918709421551,19548.308185364902,0.0,0.7840067423939935,19468.200288318
2073,3352,hour 1,0.0,0.8090669248215284,17555.8896585454,1.0,0.8150598543929426,18124.782961520963
2080,7391,hour 23,1.0,0.021724438884864146,7555.130981269738,3.0,0.02205865980218666,7557.71302039955
2082,3238,hour 14,0.0,0.273949721552534,4459.746240885559,1.0,0.27324024855531603,4455.392574455816
2084,6681,hour 22,1.0,0.04555268294746415,6999.862517956301,3.0,0.04539681325758836,6998.719565140933
2085,3350,hour 18,0.0,0.13795094439466954,3886.0897511773637,1.0,0.13669242395983358,3880.4246516239737
2087,3484,hour 14,0.0,0.273949721552534,4798.5657514654995,1.0,0.27324024855531603,4793.881324707864
2089,3218,hour 1,1.0,0.7848918709421551,14959.918130916589,0.0,0.7840067423939935,14898.613205186046
2093,4576,hour 24,1.0,0.0,4576.0,2.0,0.0,4576.0
2094,4573,hour 17,0.0,0.17145845538078722,5519.33699607265,1.0,0.17048161302869363,5512.837414848266
2095,6026,hour 21,0.0,0.06829150470633105,6467.688156155151,1.0,0.06717384420128529,6459.938931322473
2097,4079,hour 24,1.0,0.0,4079.0,3.0,0.0,4079.0
2099,3544,hour 20,0.0,0.09144432717405883,3900.696573691363,1.0,0.09071918572273498,3897.5858110642325
2100,5799,hour 20,0.0,0.09144432717405883,6382.657852944756,1.0,0.09071918572273498,6377.567753488004
2101,3685,hour 24,1.0,0.0,3685.0,3.0,0.0,3685.0
2102,6319,hour 24,1.0,0.0,6319.0,0.0,0.0,6319.0
2103,5571,hour 20,0.0,0.09144432717405883,6131.7101049758985,1.0,0.09071918572273498,6126.820133588838
2104,10065,hour 21,0.0,0.06829150470633105,10802.735030152937,1.0,0.06717384420128529,10789.791792857732
2106,14373,hour 23,0.0,0.022090288934363222,14697.675907459408,1.0,0.021351565090216153,14686.58150086856
2107,5671,hour 1,1.0,0.7848918709421551,26363.485307777493,3.0,0.7867050903026241,26587.601213953254
2112,3743,hour 21,0.0,0.06829150470633105,4017.3509406718767,3.0,0.07019385100879082,4025.570280494443
2113,3237,hour 24,1.0,0.0,3237.0,3.0,0.0,3237.0
2117,3384,hour 24,0.0,0.0,3384.0,1.0,0.0,3384.0
2120,3218,hour 20,1.0,0.09342265784630799,3549.61441277059,0.0,0.09415252491613463,3552.4744380416473
2121,2966,hour 1,0.0,0.8090669248215284,15534.238880443212,1.0,0.8150598543929426,16037.621200438894
2122,4096,hour 1,0.0,0.8090669248215284,21452.542971778625,1.0,0.8150598543929426,22147.706148684327
2125,4157,hour 24,1.0,0.0,4157.0,0.0,0.0,4157.0
2127,5201,hour 21,0.0,0.06829150470633105,5582.218071716386,1.0,0.06717384420128529,5575.529767973479
2129,4675,hour 22,0.0,0.044946664095258465,4895.014575883636,3.0,0.04539681325758836,4897.32285092559
2130,9182,hour 1,0.0,0.8090669248215284,48090.14882003694,1.0,0.8150598543929426,49648.49557061023
2133,4599,hour 20,0.0,0.09144432717405883,5061.880232056033,1.0,0.09071918572273498,5057.843438229234
2137,5847,hour 14,0.0,0.273949721552534,8053.16129415005,1.0,0.27324024855531603,8045.299685868796
2140,4972,hour 1,0.0,0.8090669248215284,26040.538001875808,1.0,0.8150598543929426,26884.3737722799
2141,3671,hour 1,1.0,0.7848918709421551,17065.83575469074,2.0,0.7857769156876936,17136.341826953674
2142,3612,hour 14,0.0,0.273949721552534,4974.862082173761,1.0,0.27324024855531603,4970.005552481288
2145,4375,hour 16,0.0,0.20586989900107153,5509.172860337028,1.0,0.20496667940129043,5502.914012088641
2147,2747,hour 23,1.0,0.021724438884864146,2808.002273785411,0.0,0.02135374878466861,2806.9386630650647
2148,4949,hour 24,0.0,0.0,4949.0,1.0,0.0,4949.0
2153,3970,hour 14,0.0,0.273949721552534,5467.940882123431,1.0,0.27324024855531603,5462.603002035081
2154,5599,hour 14,0.0,0.273949721552534,7711.587153402793,1.0,0.27324024855531603,7704.0589945577885
2155,4121,hour 1,0.0,0.8090669248215284,21583.47890300286,1.0,0.8150598543929426,22282.885019220732
2156,3459,hour 19,0.0,0.11404228367867734,3904.2495327683064,1.0,0.11326690527320496,3900.835573375918
2157,5183,hour 23,0.0,0.022090288934363222,5300.080305319843,1.0,0.021351565090216153,5296.079588047154
2158,3745,hour 22,0.0,0.044946664095258465,3921.246970413736,1.0,0.044269514201368265,3918.468706029176
2166,7652,hour 22,1.0,0.04555268294746415,8017.205206915375,2.0,0.04701612678070596,8029.5167788628205
2173,3088,hour 1,0.0,0.8090669248215284,16173.206224817477,2.0,0.7857769156876936,14414.879749831913
2174,3517,hour 1,0.0,0.8090669248215284,18420.066804625345,1.0,0.8150598543929426,19016.963507061224
2175,9285,hour 24,0.0,0.0,9285.0,1.0,0.0,9285.0
2176,2872,hour 22,1.0,0.04555268294746415,3009.0712695061366,3.0,0.04539681325758836,3008.57994178787
2178,3665,hour 1,1.0,0.7848918709421551,17037.94280603148,0.0,0.7840067423939935,16968.1222489145
2183,3838,hour 19,0.0,0.11404228367867734,4332.035185534767,1.0,0.11326690527320496,4328.247161207509
2189,4011,hour 18,0.0,0.13795094439466954,4652.867460290271,1.0,0.13669242395983358,4646.084560496644
2191,4125,hour 23,0.0,0.022090288934363222,4218.18083338691,3.0,0.02205865980218666,4218.044406595609
2192,4866,hour 1,0.0,0.8090669248215284,25485.369653485053,3.0,0.7867050903026241,22813.483954698735
2195,5150,hour 1,1.0,0.7848918709421551,23941.447599198396,3.0,0.7867050903026241,24144.973770386045
2197,3268,hour 18,0.0,0.13795094439466954,3790.967554282873,1.0,0.13669242395983358,3785.441122837954
2199,4788,hour 1,0.0,0.8090669248215284,25076.849548065442,1.0,0.8150598543929426,25889.45728513197
2204,4031,hour 1,1.0,0.7848918709421551,18739.412674246356,3.0,0.7867050903026241,18898.716362801195
2208,4180,hour 22,1.0,0.04555268294746415,4379.497878320212,2.0,0.04701612678070596,4386.2232273453465
2209,5119,hour 1,1.0,0.7848918709421551,23797.33403112555,0.0,0.7840067423939935,23699.813858715777
2210,3611,hour 15,0.0,0.2399319183518102,4750.89019942744,1.0,0.23928971379195121,4746.879417129923
2211,4954,hour 23,0.0,0.022090288934363222,5065.907357236061,3.0,0.02205865980218666,5065.743512793853
2212,12397,hour 1,1.0,0.7848918709421551,57631.48075480825,3.0,0.7867050903026241,58121.405792519574
2213,3221,hour 1,0.0,0.8090669248215284,16869.785378930406,1.0,0.8150598543929426,17416.445679910208
2215,5058,hour 19,1.0,0.11702508144506235,5728.362033519413,0.0,0.11743532158308888,5731.024732456687
2216,2752,hour 1,0.0,0.8090669248215284,14413.427309163762,3.0,0.7867050903026241,12902.323847786873
2217,3155,hour 15,0.0,0.2399319183518102,4150.943943282629,1.0,0.23928971379195121,4147.439645816923
2218,6524,hour 23,0.0,0.022090288934363222,6671.372547155443,1.0,0.021351565090216153,6666.33672244253
2219,3323,hour 1,0.0,0.8090669248215284,17404.003978325283,1.0,0.8150598543929426,17967.975471698734
2220,4847,hour 19,1.0,0.11702508144506235,5489.397148372596,3.0,0.11828514858469227,5497.242098417319
2222,4161,hour 24,0.0,0.0,4161.0,1.0,0.0,4161.0
2226,2818,hour 24,0.0,0.0,2818.0,1.0,0.0,2818.0
2227,4108,hour 19,0.0,0.11404228367867734,4636.79013605441,1.0,0.11326690527320496,4632.735627472759
2228,5018,hour 1,0.0,0.8090669248215284,26281.460115328402,0.0,0.7840067423939935,23232.20666986438
2233,7306,hour 17,0.0,0.17145845538078722,8817.904240828075,1.0,0.17048161302869363,8807.520260853145
2234,6631,hour 1,1.0,0.7848918709421551,30826.357093259136,3.0,0.7867050903026241,31088.41185853007
2237,15688,hour 20,0.0,0.09144432717405883,17266.966097085246,1.0,0.09071918572273498,17253.19588148298
2238,3168,hour 20,0.0,0.09144432717405883,3486.85291914623,1.0,0.09071918572273498,3484.0721922831517
2241,3703,hour 1,1.0,0.7848918709421551,17214.598147540128,2.0,0.7857769156876936,17285.718819179914
2243,4495,hour 20,1.0,0.09342265784630799,4958.209069423183,0.0,0.09415252491613463,4962.204039464638
2245,7532,hour 23,1.0,0.021724438884864146,7699.262150037028,2.0,0.022376659513252316,7704.398706612203
2246,4595,hour 18,0.0,0.13795094439466954,5330.3231064656675,1.0,0.13669242395983358,5322.552619167809
2247,5278,hour 24,1.0,0.0,5278.0,2.0,0.0,5278.0
2253,6256,hour 24,1.0,0.0,6256.0,3.0,0.0,6256.0
2254,4180,hour 24,0.0,0.0,4180.0,1.0,0.0,4180.0
2255,2693,hour 20,1.0,0.09342265784630799,2970.51324225954,3.0,0.09361335628053868,2971.1382208247974
2256,2742,hour 1,1.0,0.7848918709421551,12747.07753728194,3.0,0.7867050903026241,12855.440403572531
2259,2759,hour 21,0.0,0.06829150470633105,2961.2266217776405,1.0,0.06717384420128529,2957.678644460455
2260,4054,hour 1,0.0,0.8090669248215284,21232.570607321908,1.0,0.8150598543929426,21920.60564618317
2263,4799,hour 23,1.0,0.021724438884864146,4905.570772441277,0.0,0.02135374878466861,4903.712647997541
2264,5943,hour 24,0.0,0.0,5943.0,1.0,0.0,5943.0
2265,2721,hour 22,1.0,0.04555268294746415,2850.8645279687316,0.0,0.044726577455825874,2848.399144983199
2272,5552,hour 24,1.0,0.0,5552.0,2.0,0.0,5552.0
2273,4508,hour 21,1.0,0.06986376576233566,4846.601856871792,3.0,0.07019385100879082,4848.32242171225
2274,3214,hour 1,0.0,0.8090669248215284,16833.12331818762,3.0,0.7867050903026241,15068.338970489465
2277,3291,hour 23,0.0,0.022090288934363222,3365.3413630730474,1.0,0.021351565090216153,3362.8010658427906
2279,4287,hour 24,0.0,0.0,4287.0,1.0,0.0,4287.0
2280,3924,hour 16,0.0,0.20586989900107153,4941.255840905715,1.0,0.20496667940129043,4935.642190499618
2281,3520,hour 18,0.0,0.13795094439466954,4083.2943057147227,1.0,0.13669242395983358,4077.3417234974295
2288,5849,hour 20,0.0,0.09144432717405883,6437.69025381512,1.0,0.09071918572273498,6432.556266623786
2291,3166,hour 21,0.0,0.06829150470633105,3398.0585301007645,1.0,0.06717384420128529,3393.987165045959
2292,4556,hour 22,1.0,0.04555268294746415,4773.443142016002,2.0,0.04701612678070596,4780.773450666363
2294,4511,hour 17,0.0,0.17145845538078722,5444.5067109739175,1.0,0.17048161302869363,5438.095250028543
2297,2960,hour 18,0.0,0.13795094439466954,3433.679302532835,1.0,0.13669242395983358,3428.673722031929
2298,3834,hour 24,1.0,0.0,3834.0,0.0,0.0,3834.0
2299,4219,hour 24,0.0,0.0,4219.0,2.0,0.0,4219.0
2302,4492,hour 17,0.0,0.17145845538078722,5421.574849411403,1.0,0.17048161302869363,5415.190393067661
2303,3232,hour 17,0.0,0.17145845538078722,3900.830345791998,1.0,0.17048161302869363,3896.2367209249064
2304,5559,hour 20,0.0,0.09144432717405883,6118.502328767011,1.0,0.09071918572273498,6113.62289043625
2305,3843,hour 1,0.0,0.8090669248215284,20127.471347789367,1.0,0.8150598543929426,20779.695978855925
2306,5308,hour 1,1.0,0.7848918709421551,24675.96191389225,0.0,0.7840067423939935,24574.841172507
2307,3857,hour 24,1.0,0.0,3857.0,0.0,0.0,3857.0
2313,5002,hour 21,0.0,0.06829150470633105,5368.631954379035,1.0,0.06717384420128529,5362.1995576626305
2315,4316,hour 20,0.0,0.09144432717405883,4750.396843129775,1.0,0.09071918572273498,4746.608453880708
2316,3616,hour 18,0.0,0.13795094439466954,4194.656877688761,1.0,0.13669242395983358,4188.541952320086
2317,2676,hour 1,1.0,0.7848918709421551,12440.255102030078,0.0,0.7840067423939935,12389.275617488458
2318,6503,hour 18,0.0,0.13795094439466954,7543.654224449671,1.0,0.13669242395983358,7532.65716701812
2319,3330,hour 18,0.0,0.13795094439466954,3862.8892153494394,1.0,0.13669242395983358,3857.2579372859204
2323,2955,hour 20,0.0,0.09144432717405883,3252.4148914384814,1.0,0.09071918572273498,3249.82112632472
2324,3555,hour 22,1.0,0.04555268294746415,3724.6686501024774,3.0,0.04539681325758836,3724.060478083523
2326,3757,hour 21,0.0,0.06829150470633105,4032.3770996805347,1.0,0.06717384420128529,4027.545729335966
2328,5184,hour 1,1.0,0.7848918709421551,24099.50764160087,0.0,0.7840067423939935,24000.749178273603
2329,5757,hour 1,1.0,0.7848918709421551,26763.284238560223,0.0,0.7840067423939935,26653.60976452954
2331,2755,hour 14,0.0,0.273949721552534,3794.503055478602,1.0,0.27324024855531603,3790.7988087170397
2333,15574,hour 23,0.0,0.022090288934363222,15925.805648283087,1.0,0.021351565090216153,15913.78419916002
2336,5657,hour 1,1.0,0.7848918709421551,26298.401760905886,3.0,0.7867050903026241,26521.964392053174
2337,4362,hour 20,0.0,0.09144432717405883,4801.02665193051,1.0,0.09071918572273498,4797.197885965627
2338,3172,hour 20,1.0,0.09342265784630799,3498.8741197353365,0.0,0.09415252491613463,3501.6932621094174
2339,2980,hour 20,1.0,0.09342265784630799,3287.088548805581,0.0,0.09415252491613463,3289.7370495227187
2340,2896,hour 24,1.0,0.0,2896.0,2.0,0.0,2896.0
2345,2838,hour 22,1.0,0.04555268294746415,2973.4485594910916,0.0,0.044726577455825874,2970.8771677553545
2347,3855,hour 23,0.0,0.022090288934363222,3942.081724292494,1.0,0.021351565090216153,3939.1060798614276
2348,2661,hour 1,0.0,0.8090669248215284,13936.820519507548,1.0,0.8150598543929426,14388.438979894774
2349,2856,hour 1,0.0,0.8090669248215284,14958.12078305658,1.0,0.8150598543929426,15442.83417007872
2350,4965,hour 1,0.0,0.8090669248215284,26003.875941133025,1.0,0.8150598543929426,26846.52368852971
2352,3999,hour 24,1.0,0.0,3999.0,2.0,0.0,3999.0
2357,3724,hour 22,1.0,0.04555268294746415,3901.734473412553,0.0,0.044726577455825874,3898.36031455988
2360,4824,hour 24,0.0,0.0,4824.0,3.0,0.0,4824.0
2361,4917,hour 18,0.0,0.13795094439466954,5703.851733295253,1.0,0.13669242395983358,5695.536720010471
2365,5448,hour 20,0.0,0.09144432717405883,5996.330398834804,1.0,0.09071918572273498,5991.548391274814
2367,3765,hour 20,0.0,0.09144432717405883,4143.9397855383695,1.0,0.09071918572273498,4140.63503912439
2371,3493,hour 24,0.0,0.0,3493.0,1.0,0.0,3493.0
2374,4522,hour 21,0.0,0.06829150470633105,4853.449359796481,2.0,0.06979056944271811,4861.270861649835
2376,6006,hour 24,1.0,0.0,6006.0,0.0,0.0,6006.0
2379,4742,hour 23,0.0,0.022090288934363222,4849.118427132297,1.0,0.021351565090216153,4845.458114319816
2380,8466,hour 21,1.0,0.06986376576233566,9101.892484533406,2.0,0.06979056944271811,9101.176274818112
2381,3913,hour 22,1.0,0.04555268294746415,4099.754832025596,0.0,0.044726577455825874,4096.209428268747
2386,5675,hour 23,1.0,0.021724438884864146,5801.023991165711,3.0,0.02205865980218666,5803.006547255777
2387,2957,hour 24,1.0,0.0,2957.0,3.0,0.0,2957.0
2388,8076,hour 1,1.0,0.7848918709421551,37543.908895364315,3.0,0.7867050903026241,37863.06954750246
2389,3226,hour 22,0.0,0.044946664095258465,3377.82182284505,1.0,0.044269514201368265,3375.42858361819
2392,2964,hour 23,1.0,0.021724438884864146,3029.821164725139,2.0,0.022376659513252316,3031.842507487861
2393,5372,hour 18,0.0,0.13795094439466954,6231.663923380537,1.0,0.13669242395983358,6222.57947120119
2394,5557,hour 23,1.0,0.021724438884864146,5680.403580424291,0.0,0.02135374878466861,5678.251966018407
2395,5696,hour 24,1.0,0.0,5696.0,3.0,0.0,5696.0
2396,4360,hour 23,0.0,0.022090288934363222,4458.489317228346,3.0,0.02205865980218666,4458.345118244086
2398,6492,hour 18,0.0,0.13795094439466954,7530.893929744312,1.0,0.13669242395983358,7519.915474132191
2402,4386,hour 19,1.0,0.11702508144506235,4967.298513051827,3.0,0.11828514858469227,4974.39732693591
2405,3021,hour 15,0.0,0.2399319183518102,3974.6439469593734,1.0,0.23928971379195121,3971.288484948629
2411,3578,hour 22,0.0,0.044946664095258465,3746.3876262057006,2.0,0.04701612678070596,3754.5231357515904
2413,4353,hour 1,0.0,0.8090669248215284,22798.564344763756,1.0,0.8150598543929426,23537.344937798553
2414,3451,hour 1,0.0,0.8090669248215284,18074.395946193366,1.0,0.8150598543929426,18660.09128884512
2417,10011,hour 23,1.0,0.021724438884864146,10233.31298247752,2.0,0.022376659513252316,10240.140129035417
2418,2737,hour 24,1.0,0.0,2737.0,3.0,0.0,2737.0
2419,5298,hour 17,0.0,0.17145845538078722,6394.368555694928,1.0,0.17048161302869363,6386.838535724058
2422,6971,hour 1,1.0,0.7848918709421551,32406.957517283885,2.0,0.7857769156876936,32540.84415028441
2425,3301,hour 23,0.0,0.022090288934363222,3375.5672560024705,3.0,0.02205865980218666,3375.458081496268
2426,3517,hour 16,0.0,0.20586989900107153,4428.745359955504,1.0,0.20496667940129043,4423.713961260743
2427,4115,hour 1,1.0,0.7848918709421551,19129.913955476,2.0,0.7857769156876936,19208.94759409272
2428,4212,hour 1,0.0,0.8090669248215284,22060.08569265907,1.0,0.8150598543929426,22774.936107973237
2433,3161,hour 1,0.0,0.8090669248215284,16555.539143992242,0.0,0.7840067423939935,14634.716078804566
2436,4846,hour 1,0.0,0.8090669248215284,25380.620908505665,1.0,0.8150598543929426,26203.072264776427
2439,4174,hour 1,1.0,0.7848918709421551,19404.194617292058,3.0,0.7867050903026241,19569.149615066282
2445,7393,hour 1,0.0,0.8090669248215284,38720.3735816307,1.0,0.8150598543929426,39975.0955950252
